"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 47 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","629","3","629","33"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 55 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","630","3","630","33"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 63 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","633","3","633","33"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 55 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","634","3","634","33"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 47 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","635","3","635","33"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 39 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","636","3","636","33"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 39 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","639","3","639","29"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 47 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","640","3","640","33"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 55 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","641","3","641","33"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 63 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","642","3","642","33"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 63 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","645","3","645","33"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 55 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","646","3","646","33"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 47 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.
This array indexing operation accesses byte offset 39 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","647","3","647","33"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 47 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","650","3","650","29"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 55 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.
This array indexing operation accesses byte offset 39 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","651","3","651","33"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 63 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","652","3","652","33"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 63 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.
This array indexing operation accesses byte offset 39 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","655","3","655","33"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 55 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.
This array indexing operation accesses byte offset 47 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","656","3","656","33"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 55 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","659","3","659","29"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 63 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.
This array indexing operation accesses byte offset 47 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","660","3","660","33"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 63 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.
This array indexing operation accesses byte offset 55 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","663","3","663","33"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 63 but the [[""array""|""relative:///external/boringssl/src/crypto/fipsmodule/bn/generic.c:597:51:597:51""]] is only 32 bytes.","/external/boringssl/src/crypto/fipsmodule/bn/generic.c","666","3","666","29"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This array indexing operation accesses byte offset 32767 but the [[""array""|""relative:///external/freetype/src/raster/ftraster.c:3291:11:3291:16""]] is only 16384 bytes.
This array indexing operation accesses byte offset 32767 but the [[""array""|""relative:///external/freetype/src/raster/ftraster.c:3332:22:3332:27""]] is only 16384 bytes.","/external/freetype/src/raster/ftraster.c","3332","20","3332","31"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This 'memset' operation accesses 1000168 bytes but the [[""destination buffer""|""relative:///trusty/user/app/storage/storage_mock/storage_mock.c:44:25:44:42""]] is only 800 bytes.
This 'memset' operation accesses 1000168 bytes but the [[""destination buffer""|""relative:///trusty/user/app/storage/storage_mock/storage_mock.c:145:20:145:37""]] is only 800 bytes.","/trusty/user/app/storage/storage_mock/storage_mock.c","145","13","145","18"
"Unterminated variadic call","Calling a variadic function without a sentinel value may result in a buffer overflow if the function expects a specific value to terminate the argument list.","warning","Calls to [[""keymaster::Logger::Error""|""relative:///system/keymaster/android_keymaster/logger.cpp:64:5:64:17""]] should use the value 0 as a terminator (108 calls do).","/system/keymaster/android_keymaster/android_keymaster.cpp","629","17","630","82"
"Unterminated variadic call","Calling a variadic function without a sentinel value may result in a buffer overflow if the function expects a specific value to terminate the argument list.","warning","Calls to [[""keymaster::Logger::Error""|""relative:///system/keymaster/android_keymaster/logger.cpp:64:5:64:17""]] should use the value 0 as a terminator (108 calls do).","/system/keymaster/android_keymaster/keymaster_enforcement.cpp","495","9","495","95"
"Unterminated variadic call","Calling a variadic function without a sentinel value may result in a buffer overflow if the function expects a specific value to terminate the argument list.","warning","Calls to [[""keymaster::Logger::Info""|""relative:///system/keymaster/android_keymaster/logger.cpp:48:5:48:16""]] should use the value 0 as a terminator (5 calls do).","/system/keymaster/android_keymaster/keymaster_enforcement.cpp","500","9","501","59"
"Unterminated variadic call","Calling a variadic function without a sentinel value may result in a buffer overflow if the function expects a specific value to terminate the argument list.","warning","Calls to [[""keymaster::Logger::Error""|""relative:///system/keymaster/android_keymaster/logger.cpp:64:5:64:17""]] should use the value 0 as a terminator (108 calls do).","/system/keymaster/android_keymaster/keymaster_enforcement.cpp","515","9","516","50"
"Unterminated variadic call","Calling a variadic function without a sentinel value may result in a buffer overflow if the function expects a specific value to terminate the argument list.","warning","Calls to [[""keymaster::Logger::Error""|""relative:///system/keymaster/android_keymaster/logger.cpp:64:5:64:17""]] should use the value 0 as a terminator (108 calls do).","/system/keymaster/android_keymaster/keymaster_enforcement.cpp","459","9","460","42"
"Unterminated variadic call","Calling a variadic function without a sentinel value may result in a buffer overflow if the function expects a specific value to terminate the argument list.","warning","Calls to [[""keymaster::Logger::Error""|""relative:///system/keymaster/android_keymaster/logger.cpp:64:5:64:17""]] should use the value 0 as a terminator (108 calls do).","/system/keymaster/android_keymaster/operation.cpp","128","13","129","55"
"Unterminated variadic call","Calling a variadic function without a sentinel value may result in a buffer overflow if the function expects a specific value to terminate the argument list.","warning","Calls to [[""keymaster::Logger::Error""|""relative:///system/keymaster/android_keymaster/logger.cpp:64:5:64:17""]] should use the value 0 as a terminator (108 calls do).","/system/keymaster/android_keymaster/operation.cpp","133","9","133","49"
"Unterminated variadic call","Calling a variadic function without a sentinel value may result in a buffer overflow if the function expects a specific value to terminate the argument list.","warning","Calls to [[""keymaster::Logger::Error""|""relative:///system/keymaster/android_keymaster/logger.cpp:64:5:64:17""]] should use the value 0 as a terminator (108 calls do).","/system/keymaster/android_keymaster/operation.cpp","141","9","141","76"
"Unterminated variadic call","Calling a variadic function without a sentinel value may result in a buffer overflow if the function expects a specific value to terminate the argument list.","warning","Calls to [[""keymaster::Logger::Error""|""relative:///system/keymaster/android_keymaster/logger.cpp:64:5:64:17""]] should use the value 0 as a terminator (108 calls do).","/system/keymaster/android_keymaster/operation.cpp","91","9","91","98"
"Unterminated variadic call","Calling a variadic function without a sentinel value may result in a buffer overflow if the function expects a specific value to terminate the argument list.","warning","Calls to [[""keymaster::Logger::Error""|""relative:///system/keymaster/android_keymaster/logger.cpp:64:5:64:17""]] should use the value 0 as a terminator (108 calls do).","/system/keymaster/android_keymaster/operation.cpp","94","9","94","56"
